regime,method,shot,negative_shot,support_protocol,temperature,threshold,metric,mean,std
multi_label,shuffled_anatomy_match,1,20,abundant_controls,10.0,0.5,calibration_error,0.24079806208610535,0.002368555089862077
multi_label,positive_prototype,3,3,balanced,10.0,0.1,auroc,0.5554989139238994,0.0050529228690734465
multi_label,positive_prototype,3,3,balanced,10.0,0.1,auprc,0.2911874165137609,0.003986981726928879
multi_label,positive_prototype,3,3,balanced,10.0,0.1,macro_f1,0.410408357779185,0.002894024159442271
multi_label,positive_prototype,3,3,balanced,10.0,0.1,accuracy,0.2606000006198883,0.0024019012630695897
multi_label,positive_prototype,3,3,balanced,10.0,0.1,nll,0.7149836897850037,0.00018552961044025518
multi_label,positive_prototype,3,3,balanced,10.0,0.1,calibration_error,0.2613596379756927,0.0023839401090035356
multi_label,global_negative_centroid,3,3,balanced,10.0,0.5,auroc,0.5464695493380228,0.0038108608730962946
multi_label,global_negative_centroid,3,3,balanced,10.0,0.5,auprc,0.29131109217802686,0.004194557031853384
multi_label,global_negative_centroid,3,3,balanced,10.0,0.5,macro_f1,0.41081798473993936,0.004493373988917693
multi_label,global_negative_centroid,3,3,balanced,10.0,0.5,accuracy,0.3093777775764465,0.0034806369955169003
multi_label,global_negative_centroid,3,3,balanced,10.0,0.5,nll,0.7007851243019104,5.1242241723938746e-05
multi_label,global_negative_centroid,3,3,balanced,10.0,0.5,calibration_error,0.24786377549171448,0.002337937818007253
multi_label,random_residual,3,3,balanced,10.0,0.5,auroc,0.5335271378358205,0.001680042061639855
multi_label,random_residual,3,3,balanced,10.0,0.5,auprc,0.28656806647777555,0.0037584361804251817
multi_label,random_residual,3,3,balanced,10.0,0.5,macro_f1,0.4046215832233429,0.0022968652817059723
multi_label,random_residual,3,3,balanced,10.0,0.5,accuracy,0.3358888864517212,0.0016386579667269606
multi_label,random_residual,3,3,balanced,10.0,0.5,nll,0.6993006348609925,5.484685523615377e-05
multi_label,random_residual,3,3,balanced,10.0,0.5,calibration_error,0.24619200825691223,0.002377115404298334
multi_label,metadata_matched_residual,3,3,balanced,10.0,0.5,auroc,0.5349470833937326,0.004333098832995915
multi_label,metadata_matched_residual,3,3,balanced,10.0,0.5,auprc,0.2848782002925873,0.004891577277666173
multi_label,metadata_matched_residual,3,3,balanced,10.0,0.5,macro_f1,0.40578000942866005,0.0031698421952656565
multi_label,metadata_matched_residual,3,3,balanced,10.0,0.5,accuracy,0.3364666700363159,0.002755915648536794
multi_label,metadata_matched_residual,3,3,balanced,10.0,0.5,nll,0.7002678632736206,5.948747204254782e-05
multi_label,metadata_matched_residual,3,3,balanced,10.0,0.5,calibration_error,0.24725614190101625,0.002354519302619817
multi_label,full_embedding_matched_residual,3,3,balanced,10.0,0.5,auroc,0.5415981014569601,0.0030908332987820593
multi_label,full_embedding_matched_residual,3,3,balanced,10.0,0.5,auprc,0.2894676397244136,0.004980435854331574
multi_label,full_embedding_matched_residual,3,3,balanced,10.0,0.5,macro_f1,0.4095806618531545,0.00367784970899112
multi_label,full_embedding_matched_residual,3,3,balanced,10.0,0.5,accuracy,0.2999333322048187,0.0039004600870559845
multi_label,full_embedding_matched_residual,3,3,balanced,10.0,0.5,nll,0.7009036660194397,6.583512312622103e-05
multi_label,full_embedding_matched_residual,3,3,balanced,10.0,0.5,calibration_error,0.24788801074028016,0.0023414250232593925
multi_label,anatomy_matched_residual,3,3,balanced,10.0,0.5,auroc,0.5438829501469931,0.0036079756762502084
multi_label,anatomy_matched_residual,3,3,balanced,10.0,0.5,auprc,0.29060355126857756,0.0044578577693972265
multi_label,anatomy_matched_residual,3,3,balanced,10.0,0.5,macro_f1,0.4099468151728312,0.004167337099472373
multi_label,anatomy_matched_residual,3,3,balanced,10.0,0.5,accuracy,0.3024666726589203,0.00467617984476825
multi_label,anatomy_matched_residual,3,3,balanced,10.0,0.5,nll,0.7011082530021667,6.356139660262907e-05
multi_label,anatomy_matched_residual,3,3,balanced,10.0,0.5,calibration_error,0.2481424629688263,0.0023376851818412846
multi_label,shuffled_anatomy_match,3,3,balanced,10.0,0.5,auroc,0.5461878299713134,0.0036817815293049955
multi_label,shuffled_anatomy_match,3,3,balanced,10.0,0.5,auprc,0.2903792500495911,0.004620932441420067
multi_label,shuffled_anatomy_match,3,3,balanced,10.0,0.5,macro_f1,0.41074073910713194,0.005048992034460001
multi_label,shuffled_anatomy_match,3,3,balanced,10.0,0.5,accuracy,0.31322221755981444,0.003974452139576834
multi_label,shuffled_anatomy_match,3,3,balanced,10.0,0.5,nll,0.7006978034973145,6.086490294878047e-05
multi_label,shuffled_anatomy_match,3,3,balanced,10.0,0.5,calibration_error,0.2477820932865143,0.002322913428884244
multi_label,positive_prototype,3,20,abundant_controls,10.0,0.1,auroc,0.5554989139238994,0.0050529228690734465
multi_label,positive_prototype,3,20,abundant_controls,10.0,0.1,auprc,0.2911874165137609,0.003986981726928879
multi_label,positive_prototype,3,20,abundant_controls,10.0,0.1,macro_f1,0.410408357779185,0.002894024159442271
multi_label,positive_prototype,3,20,abundant_controls,10.0,0.1,accuracy,0.2606000006198883,0.0024019012630695897
multi_label,positive_prototype,3,20,abundant_controls,10.0,0.1,nll,0.7149836897850037,0.00018552961044025518
multi_label,positive_prototype,3,20,abundant_controls,10.0,0.1,calibration_error,0.2613596379756927,0.0023839401090035356
multi_label,global_negative_centroid,3,20,abundant_controls,10.0,0.5,auroc,0.5607028603553772,0.004777052841918618
multi_label,global_negative_centroid,3,20,abundant_controls,10.0,0.5,auprc,0.2982167591651281,0.0018098292869649327
multi_label,global_negative_centroid,3,20,abundant_controls,10.0,0.5,macro_f1,0.3989554742972056,0.004962602263554089
multi_label,global_negative_centroid,3,20,abundant_controls,10.0,0.5,accuracy,0.47695555686950686,0.004666405573301484
multi_label,global_negative_centroid,3,20,abundant_controls,10.0,0.5,nll,0.6942064046859742,6.370302563971928e-05
multi_label,global_negative_centroid,3,20,abundant_controls,10.0,0.5,calibration_error,0.2414771020412445,0.002368020147325228
multi_label,random_residual,3,20,abundant_controls,10.0,0.5,auroc,0.5743251283963521,0.0019461324879035192
multi_label,random_residual,3,20,abundant_controls,10.0,0.5,auprc,0.31082125306129454,0.003376964775514482
multi_label,random_residual,3,20,abundant_controls,10.0,0.5,macro_f1,0.40860852201779685,0.0037588443512751235
multi_label,random_residual,3,20,abundant_controls,10.0,0.5,accuracy,0.4446222186088562,0.003981903137861179
multi_label,random_residual,3,20,abundant_controls,10.0,0.5,nll,0.6953699588775635,6.786107256805904e-05
multi_label,random_residual,3,20,abundant_controls,10.0,0.5,calibration_error,0.24283673167228698,0.0023871932228903044
multi_label,metadata_matched_residual,3,20,abundant_controls,10.0,0.5,auroc,0.5420686562856039,0.004002510055559674
multi_label,metadata_matched_residual,3,20,abundant_controls,10.0,0.5,auprc,0.2875474731127421,0.0029673344235789153
multi_label,metadata_matched_residual,3,20,abundant_controls,10.0,0.5,macro_f1,0.39000611503918964,0.0032370213526538225
multi_label,metadata_matched_residual,3,20,abundant_controls,10.0,0.5,accuracy,0.4603111147880554,0.002976651446838919
multi_label,metadata_matched_residual,3,20,abundant_controls,10.0,0.5,nll,0.6945674300193787,4.018896822223001e-05
multi_label,metadata_matched_residual,3,20,abundant_controls,10.0,0.5,calibration_error,0.24149526953697203,0.0023706865098126833
multi_label,full_embedding_matched_residual,3,20,abundant_controls,10.0,0.5,auroc,0.5524216214815776,0.004621290777862062
multi_label,full_embedding_matched_residual,3,20,abundant_controls,10.0,0.5,auprc,0.2935037076473236,0.0031782783338148556
multi_label,full_embedding_matched_residual,3,20,abundant_controls,10.0,0.5,macro_f1,0.3960892975330353,0.00358420855488392
multi_label,full_embedding_matched_residual,3,20,abundant_controls,10.0,0.5,accuracy,0.46657778024673463,0.003139157021548021
multi_label,full_embedding_matched_residual,3,20,abundant_controls,10.0,0.5,nll,0.6944136500358582,7.119143440263665e-05
multi_label,full_embedding_matched_residual,3,20,abundant_controls,10.0,0.5,calibration_error,0.24146096110343934,0.0023620911612628357
multi_label,anatomy_matched_residual,3,20,abundant_controls,10.0,0.5,auroc,0.5567002495129904,0.0047509063219959465
multi_label,anatomy_matched_residual,3,20,abundant_controls,10.0,0.5,auprc,0.2964662233988444,0.0021300159040797224
multi_label,anatomy_matched_residual,3,20,abundant_controls,10.0,0.5,macro_f1,0.3966498573621114,0.004160147675429764
multi_label,anatomy_matched_residual,3,20,abundant_controls,10.0,0.5,accuracy,0.4729111075401306,0.0034304335355101676
multi_label,anatomy_matched_residual,3,20,abundant_controls,10.0,0.5,nll,0.6943549513816833,7.57462476656721e-05
multi_label,anatomy_matched_residual,3,20,abundant_controls,10.0,0.5,calibration_error,0.24156295657157897,0.0023586720880564263
multi_label,shuffled_anatomy_match,3,20,abundant_controls,10.0,0.5,auroc,0.5602046966552734,0.003676914133335709
multi_label,shuffled_anatomy_match,3,20,abundant_controls,10.0,0.5,auprc,0.29802201489607494,0.0022462900763133564
multi_label,shuffled_anatomy_match,3,20,abundant_controls,10.0,0.5,macro_f1,0.39895126819610593,0.00508822570804886
multi_label,shuffled_anatomy_match,3,20,abundant_controls,10.0,0.5,accuracy,0.4740666627883911,0.004487699906686288
multi_label,shuffled_anatomy_match,3,20,abundant_controls,10.0,0.5,nll,0.6943049192428589,6.0582610739089487e-05
multi_label,shuffled_anatomy_match,3,20,abundant_controls,10.0,0.5,calibration_error,0.24157282710075378,0.0023669580611214917
multi_label,positive_prototype,5,5,balanced,10.0,0.1,auroc,0.5646646618843079,0.0033680589826838294
multi_label,positive_prototype,5,5,balanced,10.0,0.1,auprc,0.2989961524804433,0.0041349497555382775
multi_label,positive_prototype,5,5,balanced,10.0,0.1,macro_f1,0.410408357779185,0.002894024159442271
multi_label,positive_prototype,5,5,balanced,10.0,0.1,accuracy,0.2606000006198883,0.0024019012630695897
multi_label,positive_prototype,5,5,balanced,10.0,0.1,nll,0.715271258354187,0.00019148753342174165
multi_label,positive_prototype,5,5,balanced,10.0,0.1,calibration_error,0.26164814829826355,0.00238483012636422
multi_label,global_negative_centroid,5,5,balanced,10.0,0.5,auroc,0.562676485379537,0.005471799094917256
multi_label,global_negative_centroid,5,5,balanced,10.0,0.5,auprc,0.30195502837498983,0.0026081244910239458
multi_label,global_negative_centroid,5,5,balanced,10.0,0.5,macro_f1,0.41584768692652385,0.004858316641473381
multi_label,global_negative_centroid,5,5,balanced,10.0,0.5,accuracy,0.3499333322048187,0.004015865261312976
multi_label,global_negative_centroid,5,5,balanced,10.0,0.5,nll,0.6989469051361084,9.441558608538131e-05
multi_label,global_negative_centroid,5,5,balanced,10.0,0.5,calibration_error,0.24632574915885924,0.002340536866824295
multi_label,random_residual,5,5,balanced,10.0,0.5,auroc,0.5438217560450236,0.006738351145733574
multi_label,random_residual,5,5,balanced,10.0,0.5,auprc,0.2914509693781535,0.005834471581415288
multi_label,random_residual,5,5,balanced,10.0,0.5,macro_f1,0.4054504414399465,0.0023309287852242492
multi_label,random_residual,5,5,balanced,10.0,0.5,accuracy,0.3756666660308838,0.005306067673509512
multi_label,random_residual,5,5,balanced,10.0,0.5,nll,0.697598659992218,0.00013955865690747196
multi_label,random_residual,5,5,balanced,10.0,0.5,calibration_error,0.24466075301170348,0.0023794727142119236
multi_label,metadata_matched_residual,5,5,balanced,10.0,0.5,auroc,0.544045337041219,0.005241186398273496
multi_label,metadata_matched_residual,5,5,balanced,10.0,0.5,auprc,0.2902743558088938,0.007056363187230215
multi_label,metadata_matched_residual,5,5,balanced,10.0,0.5,macro_f1,0.40784541567166643,0.005030881722616936
multi_label,metadata_matched_residual,5,5,balanced,10.0,0.5,accuracy,0.35580000281333923,0.003416915416801445
multi_label,metadata_matched_residual,5,5,balanced,10.0,0.5,nll,0.6988951325416565,0.0001293495611145082
multi_label,metadata_matched_residual,5,5,balanced,10.0,0.5,calibration_error,0.2460298240184784,0.0023745022043178453
multi_label,full_embedding_matched_residual,5,5,balanced,10.0,0.5,auroc,0.5546173214912414,0.00488090088025393
multi_label,full_embedding_matched_residual,5,5,balanced,10.0,0.5,auprc,0.2974611173073451,0.0033208727330787903
multi_label,full_embedding_matched_residual,5,5,balanced,10.0,0.5,macro_f1,0.4125949223836263,0.004819194932466666
multi_label,full_embedding_matched_residual,5,5,balanced,10.0,0.5,accuracy,0.33093332648277285,0.005311651898041332
multi_label,full_embedding_matched_residual,5,5,balanced,10.0,0.5,nll,0.6992245435714721,0.00013426854431541048
multi_label,full_embedding_matched_residual,5,5,balanced,10.0,0.5,calibration_error,0.24641596674919128,0.002342858696901588
multi_label,anatomy_matched_residual,5,5,balanced,10.0,0.5,auroc,0.5579474171002706,0.004796743855542716
multi_label,anatomy_matched_residual,5,5,balanced,10.0,0.5,auprc,0.3000570515791575,0.0027723550632891454
multi_label,anatomy_matched_residual,5,5,balanced,10.0,0.5,macro_f1,0.41299779613812765,0.005800942092322566
multi_label,anatomy_matched_residual,5,5,balanced,10.0,0.5,accuracy,0.3374222218990326,0.005917861053602773
multi_label,anatomy_matched_residual,5,5,balanced,10.0,0.5,nll,0.699386990070343,0.00012907503562294267
multi_label,anatomy_matched_residual,5,5,balanced,10.0,0.5,calibration_error,0.24668548703193666,0.0023357784875045716
multi_label,shuffled_anatomy_match,5,5,balanced,10.0,0.5,auroc,0.5620591163635253,0.005714625910554553
multi_label,shuffled_anatomy_match,5,5,balanced,10.0,0.5,auprc,0.30086189409097036,0.003506512709468389
multi_label,shuffled_anatomy_match,5,5,balanced,10.0,0.5,macro_f1,0.41482293009758,0.005237925214603256
multi_label,shuffled_anatomy_match,5,5,balanced,10.0,0.5,accuracy,0.34897778034210203,0.0047201986461060585
multi_label,shuffled_anatomy_match,5,5,balanced,10.0,0.5,nll,0.6990013599395752,0.00011097533649720923
multi_label,shuffled_anatomy_match,5,5,balanced,10.0,0.5,calibration_error,0.2463834822177887,0.002344510962751949
multi_label,positive_prototype,5,20,abundant_controls,10.0,0.1,auroc,0.5646646618843079,0.0033680589826838294
multi_label,positive_prototype,5,20,abundant_controls,10.0,0.1,auprc,0.2989961524804433,0.0041349497555382775
multi_label,positive_prototype,5,20,abundant_controls,10.0,0.1,macro_f1,0.410408357779185,0.002894024159442271
multi_label,positive_prototype,5,20,abundant_controls,10.0,0.1,accuracy,0.2606000006198883,0.0024019012630695897
multi_label,positive_prototype,5,20,abundant_controls,10.0,0.1,nll,0.715271258354187,0.00019148753342174165
multi_label,positive_prototype,5,20,abundant_controls,10.0,0.1,calibration_error,0.26164814829826355,0.00238483012636422
multi_label,global_negative_centroid,5,20,abundant_controls,10.0,0.5,auroc,0.5756183544794718,0.0023541155144310073
multi_label,global_negative_centroid,5,20,abundant_controls,10.0,0.5,auprc,0.30876382887363435,0.003601092806864995
multi_label,global_negative_centroid,5,20,abundant_controls,10.0,0.5,macro_f1,0.4112293481826782,0.005408794707795703
multi_label,global_negative_centroid,5,20,abundant_controls,10.0,0.5,accuracy,0.4722444415092468,0.003434940959956922
multi_label,global_negative_centroid,5,20,abundant_controls,10.0,0.5,nll,0.6943761110305786,8.966286119866071e-05
multi_label,global_negative_centroid,5,20,abundant_controls,10.0,0.5,calibration_error,0.24195504784584046,0.002392441465646353
multi_label,random_residual,5,20,abundant_controls,10.0,0.5,auroc,0.5669025162855784,0.0052617597440100155
multi_label,random_residual,5,20,abundant_controls,10.0,0.5,auprc,0.3076189508040746,0.004930360210715233
multi_label,random_residual,5,20,abundant_controls,10.0,0.5,macro_f1,0.41310028433799745,0.003521120065881517
multi_label,random_residual,5,20,abundant_controls,10.0,0.5,accuracy,0.41151111721992495,0.007360473777525214
multi_label,random_residual,5,20,abundant_controls,10.0,0.5,nll,0.6963345050811768,0.00013790976688753855
multi_label,random_residual,5,20,abundant_controls,10.0,0.5,calibration_error,0.24381770491600036,0.0023762804676137395
multi_label,metadata_matched_residual,5,20,abundant_controls,10.0,0.5,auroc,0.553325625260671,0.0026014141216465733
multi_label,metadata_matched_residual,5,20,abundant_controls,10.0,0.5,auprc,0.2947313199440638,0.0049062311339034825
multi_label,metadata_matched_residual,5,20,abundant_controls,10.0,0.5,macro_f1,0.40214898784955344,0.004261684492558452
multi_label,metadata_matched_residual,5,20,abundant_controls,10.0,0.5,accuracy,0.45344444513320925,0.004802905733501007
multi_label,metadata_matched_residual,5,20,abundant_controls,10.0,0.5,nll,0.6948451519012451,8.742826484596182e-05
multi_label,metadata_matched_residual,5,20,abundant_controls,10.0,0.5,calibration_error,0.24198730587959288,0.0023818354986553224
multi_label,full_embedding_matched_residual,5,20,abundant_controls,10.0,0.5,auroc,0.5656723618507385,0.003728666185323384
multi_label,full_embedding_matched_residual,5,20,abundant_controls,10.0,0.5,auprc,0.3023481706778208,0.005107577238696985
multi_label,full_embedding_matched_residual,5,20,abundant_controls,10.0,0.5,macro_f1,0.407615735133489,0.006844154821934693
multi_label,full_embedding_matched_residual,5,20,abundant_controls,10.0,0.5,accuracy,0.4589999973773956,0.004132075082595646
multi_label,full_embedding_matched_residual,5,20,abundant_controls,10.0,0.5,nll,0.6946478009223938,9.396011432595311e-05
multi_label,full_embedding_matched_residual,5,20,abundant_controls,10.0,0.5,calibration_error,0.24193963408470154,0.002387547472085464
multi_label,anatomy_matched_residual,5,20,abundant_controls,10.0,0.5,auroc,0.5703283071517944,0.0026597943542511415
multi_label,anatomy_matched_residual,5,20,abundant_controls,10.0,0.5,auprc,0.3057268798351288,0.004462247521898047
multi_label,anatomy_matched_residual,5,20,abundant_controls,10.0,0.5,macro_f1,0.40954588651657103,0.006181623484642107
multi_label,anatomy_matched_residual,5,20,abundant_controls,10.0,0.5,accuracy,0.46691110730171204,0.002872171660986317
multi_label,anatomy_matched_residual,5,20,abundant_controls,10.0,0.5,nll,0.6945757508277893,9.188052222127075e-05
multi_label,anatomy_matched_residual,5,20,abundant_controls,10.0,0.5,calibration_error,0.24206883311271668,0.0023878934698340648
multi_label,shuffled_anatomy_match,5,20,abundant_controls,10.0,0.5,auroc,0.5752351880073547,0.0027752961165568735
multi_label,shuffled_anatomy_match,5,20,abundant_controls,10.0,0.5,auprc,0.30846240719159446,0.003895092998407878
multi_label,shuffled_anatomy_match,5,20,abundant_controls,10.0,0.5,macro_f1,0.41119799415270486,0.005184336140287592
multi_label,shuffled_anatomy_match,5,20,abundant_controls,10.0,0.5,accuracy,0.4693333327770233,0.00397756610183339
multi_label,shuffled_anatomy_match,5,20,abundant_controls,10.0,0.5,nll,0.694489848613739,0.00010202047903031211
multi_label,shuffled_anatomy_match,5,20,abundant_controls,10.0,0.5,calibration_error,0.2420658528804779,0.002392528471853989
