method,seed,training_seed,step,train_loss,train_classification,train_invariance,train_budget_excess,validation_total,validation_classification,validation_invariance,validation_budget_excess,validation_uniform_reference,validation_worst_nuisance_auroc,validation_max_sms_budget_ratio,validation_sms_budget_satisfied
iera,3,2029,100,0.617725533246994,0.617725533246994,0.0,0.0,0.6113723814487457,0.6113723814487457,0.0,0.0,0.0,0.532800018787384,0.0,1.0
iera,3,2029,125,0.6317328572273254,0.6317328572273254,0.0,0.0,0.6240716874599457,0.6240716874599457,0.0,0.0,0.0,0.532800018787384,0.0,1.0
iera,3,2029,150,0.6338813519477844,0.6338813519477844,0.0,0.0,0.6011330783367157,0.6011330783367157,0.0,0.0,0.0,0.5216000080108643,0.0,1.0
iera,3,2029,175,0.5676775884628296,0.5676775884628296,0.0,0.0,0.6337171494960785,0.6337171494960785,0.0,0.0,0.0,0.5631999969482422,0.0,1.0
iera,3,2029,200,0.5957366406917572,0.5957366406917572,0.0,0.0,0.6564754545688629,0.6564754545688629,0.0,0.0,0.0,0.553600013256073,0.0,1.0
iera,3,2029,225,0.6019342064857482,0.6019342064857482,0.0,0.0,0.6521553099155426,0.6521553099155426,0.0,0.0,0.0,0.5248000025749207,0.0,1.0
iera,3,2029,250,0.598011952638626,0.598011952638626,0.0,0.0,0.6383791267871857,0.6383791267871857,0.0,0.0,0.0,0.6032000184059143,0.0,1.0
iera,3,2029,275,0.625333331823349,0.625333331823349,0.0,0.0,0.6216382086277008,0.6216382086277008,0.0,0.0,0.0,0.5727999806404114,0.0,1.0
anchored_iera,3,2029,0,,,,,1.1930078864097595,0.5985797345638275,2.2585549354553223,0.5944281220436096,2.377324104309082,0.6592000126838684,1.3833749817959955,0.0
anchored_iera,3,2029,25,1.1410395616292954,0.5513708502054214,2.12839363604784,0.5896687050908804,1.192456603050232,0.5985768437385559,2.2580065727233887,0.593879759311676,2.377324104309082,0.6592000126838684,1.3831835471282274,0.0
anchored_iera,3,2029,50,0.9474976116418838,0.48132683873176574,1.7013257675617934,0.4661707771010697,1.1910762190818787,0.5985645353794098,2.256638526916504,0.5925117135047913,2.377324104309082,0.6592000126838684,1.382664994814169,0.0
anchored_iera,3,2029,75,0.9791310024261475,0.5307227396965026,1.6254652499221265,0.44840825769118964,1.1900030970573425,0.598557323217392,2.255572557449341,0.5914457440376282,2.377324104309082,0.6592000126838684,1.3822714987754343,0.0
anchored_iera,3,2029,100,1.0601885634660722,0.5851881206035614,1.7020182437449694,0.47500043861567975,1.1890312433242798,0.5985531508922577,2.254604935646057,0.5904781222343445,2.377324104309082,0.6592000126838684,1.3819275940182936,0.0
anchored_iera,3,2029,125,1.1225677692890168,0.5916692745685578,1.8761253856867552,0.53089848626405,1.1882076263427734,0.5985477268695831,2.2537866830825806,0.5896598696708679,2.377324104309082,0.6592000126838684,1.3816266581045216,0.0
anchored_iera,3,2029,150,1.0579947996139527,0.5474996972084045,1.8200819533132018,0.5104951141308993,1.186966598033905,0.5985343754291534,2.2525590658187866,0.588432252407074,2.377324104309082,0.6592000126838684,1.3811449142261802,0.0
anchored_iera,3,2029,175,1.0086306136846543,0.5698386430740356,1.7332248928956688,0.43879195662215353,1.1852139830589294,0.598516583442688,2.250824213027954,0.5866973996162415,2.377324104309082,0.6592000126838684,1.3804709656291145,0.0
anchored_iera,3,2029,200,0.9098586827516556,0.5272979474067688,1.4314566553384065,0.38256073523312806,1.1837408542633057,0.5985056161880493,2.249361991882324,0.5852351784706116,2.377324104309082,0.6592000126838684,1.379924999501007,0.0
anchored_iera,3,2029,225,0.9889510846138001,0.562140703201294,1.5855153721012174,0.42681038334965704,1.1826030015945435,0.5985011160373688,2.248228669166565,0.5841018557548523,2.377324104309082,0.6575999855995178,1.3795179505654391,0.0
anchored_iera,3,2029,250,0.9468372648954392,0.5418612867593765,1.5027131087519228,0.40497597795911133,1.1812720894813538,0.598501056432724,2.24689781665802,0.5827710032463074,2.377324104309082,0.6575999855995178,1.3790619263890427,0.0
anchored_iera,3,2029,275,1.0148250079154968,0.5366329097747803,1.7457917902246118,0.47819209390319883,1.1804657578468323,0.5985037982463837,2.246088743209839,0.5819619297981262,2.377324104309082,0.6575999855995178,1.3787917925135276,0.0
anchored_iera,3,2029,300,0.8238323152065277,0.5009426206350327,1.2203710211068393,0.3228897050954401,1.1797423958778381,0.5984991788864136,2.245370030403137,0.5812432169914246,2.377324104309082,0.6575999855995178,1.3785233527501168,0.0
anchored_iera,3,2029,325,1.2851465022563935,0.6214391362667083,2.2897950184904037,0.6637073730491102,1.1791481971740723,0.598491907119751,2.244783043861389,0.5806562304496765,2.377324104309082,0.6575999855995178,1.3782891032491715,0.0
anchored_iera,3,2029,350,1.0392386722564697,0.5500544762611389,1.7728677418082952,0.4891841984167695,1.1785586476325989,0.5984894335269928,2.244196057319641,0.5800692439079285,2.377324104309082,0.6575999855995178,1.3780737970017543,0.0
anchored_iera,3,2029,375,0.8400254726409913,0.5117741113901139,1.2789543954841793,0.328251365441829,1.1774281859397888,0.5984903872013092,2.2430646419525146,0.578937828540802,2.377324104309082,0.6575999855995178,1.377678298830533,0.0
anchored_iera,3,2029,400,0.8966889584064484,0.525356320142746,1.3543722077831626,0.37133263375610115,1.1768779158592224,0.5984994173049927,2.2425053119659424,0.5783784985542297,2.377324104309082,0.6575999855995178,1.3775088876201187,0.0
anchored_iera,3,2029,425,0.8304210847616196,0.4797822219133377,1.3896400034986436,0.35063886718824505,1.1757105588912964,0.598491370677948,2.241346001625061,0.5772191882133484,2.377324104309082,0.6575999855995178,1.3770711906564852,0.0
anchored_iera,3,2029,450,1.1818600034713744,0.5676080340147018,2.038750670477748,0.6142519703693687,1.175304651260376,0.5984857082366943,2.240945816040039,0.5768190026283264,2.377324104309082,0.6575999855995178,1.376909787976018,0.0
anchored_iera,3,2029,475,1.0089522415399552,0.5149957710504531,1.8299449854157865,0.4939564729295671,1.1745154857635498,0.5984800457954407,2.2401622533798218,0.5760354399681091,2.377324104309082,0.6575999855995178,1.3766128563272193,0.0
anchored_iera,3,2029,500,0.9575059980154037,0.5931826990842819,1.379036342650652,0.36432329351082443,1.1733510494232178,0.5984732508659363,2.239004611968994,0.5748777985572815,2.377324104309082,0.6575999855995178,1.376179163628559,0.0
anchored_iera,3,2029,525,1.2708516752719878,0.668517519235611,2.147021679505706,0.6023341578990221,1.1722716093063354,0.5984610915184021,2.237937331199646,0.5738105177879333,2.377324104309082,0.6575999855995178,1.3757602559082622,0.0
anchored_iera,3,2029,550,1.0298878276348113,0.6382527393102646,1.4150842399522663,0.39163509108126165,1.1714892387390137,0.5984510481357574,2.2371649742126465,0.5730381608009338,2.377324104309082,0.6575999855995178,1.3754503874033956,0.0
anchored_iera,3,2029,575,0.9654472863674164,0.577522634267807,1.5056417241320015,0.3879246483184397,1.1705198884010315,0.5984412729740143,2.2362054586410522,0.5720786452293396,2.377324104309082,0.6575999855995178,1.3750749105570415,0.0
anchored_iera,3,2029,600,1.1156539273262025,0.5341867619752884,2.184128114897758,0.5814671644754708,1.1690979599952698,0.5984461009502411,2.234778642654419,0.5706518292427063,2.377324104309082,0.6575999855995178,1.3745803838328234,0.0
anchored_iera,3,2029,625,0.9176105213165283,0.4695286673307419,1.692313478551805,0.4480818556807935,1.1682885885238647,0.5984429717063904,2.233972430229187,0.5698456168174744,2.377324104309082,0.6575999855995178,1.3742812960413466,0.0
anchored_iera,3,2029,650,0.9768311285972595,0.5825039321184158,1.4379455493018032,0.394327187910676,1.1675664782524109,0.5984370410442352,2.233256220817566,0.5691294074058533,2.377324104309082,0.6575999855995178,1.3740043857174153,0.0
anchored_iera,3,2029,675,1.0018442368507385,0.5264731150865555,1.7204420464485883,0.4753711220994592,1.166830837726593,0.598420649766922,2.232537031173706,0.5684102177619934,2.377324104309082,0.6575999855995178,1.3736985214775221,0.0
anchored_iera,3,2029,700,0.8572596657276154,0.4936430370807648,1.4800214130058884,0.3636166372988373,1.1653172373771667,0.598416656255722,2.231027364730835,0.5669005513191223,2.377324104309082,0.6575999855995178,1.373146240931572,0.0
anchored_iera,3,2029,725,1.150452514886856,0.6715942525863647,1.7458049112930893,0.4788582552969456,1.1645880937576294,0.5984166264533997,2.2302982807159424,0.5661714673042297,2.377324104309082,0.6575999855995178,1.3728845776165777,0.0
anchored_iera,3,2029,750,1.1620682299137115,0.64450021982193,1.9793253874778747,0.5175680065155029,1.1632879972457886,0.5984079241752625,2.2290068864822388,0.5648800730705261,2.377324104309082,0.6575999855995178,1.3723939011471418,0.0
anchored_iera,3,2029,775,0.95685193836689,0.5192840641736984,1.5999310083687306,0.43756787006743253,1.1622013449668884,0.5984036922454834,2.2279244661331177,0.563797652721405,2.377324104309082,0.6575999855995178,1.371993782670182,0.0
anchored_iera,3,2029,800,1.0875524735450746,0.5559867662191391,1.8252368630841374,0.5315657019242644,1.1618268489837646,0.5984022319316864,2.2275514602661133,0.5634246468544006,2.377324104309082,0.656000018119812,1.3718551734980249,0.0
anchored_iera,3,2029,825,1.158421926498413,0.5560301911830902,2.2758334425836804,0.6023917410895229,1.160594403743744,0.5984056293964386,2.2263156175613403,0.5621888041496277,2.377324104309082,0.656000018119812,1.3714191706464953,0.0
anchored_iera,3,2029,850,0.8201752102375031,0.5655952942371368,1.0438115925900637,0.2545799153950065,1.159839689731598,0.598408967256546,2.225557565689087,0.5614307522773743,2.377324104309082,0.656000018119812,1.37115257900538,0.0
anchored_iera,3,2029,875,0.9660392332077027,0.5623048055171966,1.5286854756250978,0.40373443443328144,1.1591887474060059,0.598402589559555,2.224913001060486,0.5607861876487732,2.377324104309082,0.6543999910354614,1.370905546658558,0.0
anchored_iera,3,2029,900,0.9805164009332656,0.5555836796760559,1.6591251351498066,0.4249327190034091,1.1581552624702454,0.5983993113040924,2.223882794380188,0.5597559809684753,2.377324104309082,0.6528000235557556,1.3705272976287606,0.0
anchored_iera,3,2029,925,0.7073702067136765,0.47372866988182066,0.9862571300566196,0.23364154004491866,1.1574651002883911,0.5984028875827789,2.2231889963150024,0.5590621829032898,2.377324104309082,0.6528000235557556,1.37028642568959,0.0
anchored_iera,3,2029,950,1.1393215626478195,0.5777735245227814,2.0232604545354844,0.5615480420365929,1.156537413597107,0.5984118580818176,2.222252368927002,0.5581255555152893,2.377324104309082,0.6528000235557556,1.3699690106853504,0.0
anchored_iera,3,2029,975,1.1112224268913269,0.6316632437705993,1.7281156082451343,0.47955918302759526,1.1561569571495056,0.5984072983264923,2.2218765020370483,0.5577496886253357,2.377324104309082,0.6528000235557556,1.3698190047590382,0.0
anchored_iera,3,2029,1000,0.7962304216623306,0.4588930404186249,1.3569939736276866,0.33733738129027185,1.1548986434936523,0.5983979105949402,2.220627546310425,0.5565007328987122,2.377324104309082,0.6528000235557556,1.3693428052475831,0.0
learned_uniform,4,2030,0,,,,,1.0389699935913086,1.0389699935913086,0.0,0.0,0.0,0.5135999917984009,0.0,1.0
learned_uniform,4,2030,25,0.7480625593662262,0.7480625593662262,0.0,0.0,0.6997073888778687,0.6997073888778687,0.0,0.0,0.0,0.5231999754905701,0.0,1.0
learned_uniform,4,2030,50,0.6963318181037903,0.6963318181037903,0.0,0.0,0.6820343732833862,0.6820343732833862,0.0,0.0,0.0,0.5231999754905701,0.0,1.0
learned_uniform,4,2030,75,0.6998692584037781,0.6998692584037781,0.0,0.0,0.6849201619625092,0.6849201619625092,0.0,0.0,0.0,0.5551999807357788,0.0,1.0
learned_uniform,4,2030,100,0.6199681913852692,0.6199681913852692,0.0,0.0,0.6378121078014374,0.6378121078014374,0.0,0.0,0.0,0.569599986076355,0.0,1.0
learned_uniform,4,2030,125,0.7063548302650452,0.7063548302650452,0.0,0.0,0.7663090229034424,0.7663090229034424,0.0,0.0,0.0,0.40799999237060547,0.0,1.0
learned_uniform,4,2030,150,0.5998475790023804,0.5998475790023804,0.0,0.0,0.6422428786754608,0.6422428786754608,0.0,0.0,0.0,0.569599986076355,0.0,1.0
learned_uniform,4,2030,175,0.5736231768131256,0.5736231768131256,0.0,0.0,0.6440859735012054,0.6440859735012054,0.0,0.0,0.0,0.579200029373169,0.0,1.0
learned_uniform,4,2030,200,0.5672717964649201,0.5672717964649201,0.0,0.0,0.6793796718120575,0.6793796718120575,0.0,0.0,0.0,0.5055999755859375,0.0,1.0
learned_uniform,4,2030,225,0.6375213742256165,0.6375213742256165,0.0,0.0,0.6626484096050262,0.6626484096050262,0.0,0.0,0.0,0.574400007724762,0.0,1.0
iera,4,2030,0,,,,,0.9616708755493164,0.9616708755493164,0.0,0.0,0.0,0.5231999754905701,0.0,1.0
iera,4,2030,25,0.6826230764389039,0.6826230764389039,0.0,0.0,0.6399008929729462,0.6399008929729462,0.0,0.0,0.0,0.5856000185012817,0.0,1.0
iera,4,2030,50,0.6740231561660767,0.6740231561660767,0.0,0.0,0.6768834292888641,0.6768834292888641,0.0,0.0,0.0,0.590399980545044,0.0,1.0
iera,4,2030,75,0.6308296203613282,0.6308296203613282,0.0,0.0,0.6818004846572876,0.6818004846572876,0.0,0.0,0.0,0.5551999807357788,0.0,1.0
iera,4,2030,100,0.5927889406681061,0.5927889406681061,0.0,0.0,0.6604253649711609,0.6604253649711609,0.0,0.0,0.0,0.5472000241279602,0.0,1.0
iera,4,2030,125,0.6426511061191559,0.6426511061191559,0.0,0.0,0.6417209804058075,0.6417209804058075,0.0,0.0,0.0,0.6047999858856201,0.0,1.0
iera,4,2030,150,0.5995964848995209,0.5995964848995209,0.0,0.0,0.6968426406383514,0.6968426406383514,0.0,0.0,0.0,0.5519999861717224,0.0,1.0
anchored_iera,4,2030,0,,,,,1.229962944984436,0.6382427215576172,2.2835543155670166,0.5917202830314636,2.4169057607650757,0.5648000240325928,1.3568429615286968,0.0
anchored_iera,4,2030,25,1.035862181186676,0.5791451573371887,1.6352039909362792,0.45671702824532984,1.2291659712791443,0.6382472515106201,2.282752752304077,0.5909187197685242,2.4169057607650757,0.5648000240325928,1.3564233948043982,0.0
anchored_iera,4,2030,50,1.101678377389908,0.6214038932323456,1.7877706244587899,0.4802744896709919,1.2277650237083435,0.6382459700107574,2.2813531160354614,0.5895190834999084,2.4169057607650757,0.5648000240325928,1.355675903208278,0.0
anchored_iera,4,2030,75,1.1428840744495392,0.5785797560214996,2.136705645546317,0.5643043143115938,1.226244568824768,0.6382471323013306,2.2798314094543457,0.5879973769187927,2.4169057607650757,0.5648000240325928,1.354855420151327,0.0
anchored_iera,4,2030,100,0.9306365263462066,0.5591146647930145,1.5160383006930351,0.371521860063076,1.2244640588760376,0.638254314661026,2.278043746948242,0.5862097144126892,2.4169057607650757,0.5648000240325928,1.3538980781053178,0.0
anchored_iera,4,2030,125,1.0280428516864777,0.6842875003814697,1.3736240061372518,0.3437553507834673,1.223203420639038,0.6382602453231812,2.2767772674560547,0.5849432349205017,2.4169057607650757,0.5648000240325928,1.3532186134772883,0.0
anchored_iera,4,2030,150,0.9543937253952026,0.577961015701294,1.3535847882926464,0.3764327001571655,1.2223246097564697,0.6382633745670319,2.2758952379226685,0.5840612053871155,2.4169057607650757,0.5648000240325928,1.3527495360010657,0.0
anchored_iera,4,2030,175,0.9940741586685181,0.5811987864971161,1.7323855132237076,0.4128753688745201,1.2209557890892029,0.6382646858692169,2.2745251655578613,0.5826911330223083,2.4169057607650757,0.5648000240325928,1.3520122417413853,0.0
anchored_iera,4,2030,200,1.0895457589626312,0.595242840051651,1.7180029274523259,0.49430292457342145,1.2194972038269043,0.6382642984390259,2.273066997528076,0.5812329649925232,2.4169057607650757,0.5648000240325928,1.3512301328715621,0.0
anchored_iera,4,2030,225,1.134651461839676,0.6215503203868866,1.8782131405174731,0.5131011280417442,1.2185633778572083,0.6382661163806915,2.272131323814392,0.5802972912788391,2.4169057607650757,0.5648000240325928,1.3507241571384858,0.0
anchored_iera,4,2030,250,0.9579117810726165,0.6019070756435394,1.270412090793252,0.35600470591336486,1.2179499864578247,0.6382677853107452,2.27151620388031,0.5796821713447571,2.4169057607650757,0.5648000240325928,1.3503934145815955,0.0
anchored_iera,4,2030,275,1.0298543226718904,0.5907265102863312,1.7360772681236267,0.43912781253457067,1.2164798974990845,0.6382710039615631,2.270042896270752,0.578208863735199,2.4169057607650757,0.5648000240325928,1.3495938628994415,0.0
anchored_iera,4,2030,300,1.212310975790024,0.639182196855545,2.097788268327713,0.5731287743151188,1.2157061696052551,0.6382707059383392,2.2692694664001465,0.5774354338645935,2.4169057607650757,0.5648000240325928,1.3491787239659654,0.0
anchored_iera,4,2030,325,1.203116282224655,0.6553830170631408,1.968038179203868,0.5477332668751478,1.2142748832702637,0.6382744014263153,2.2678345441818237,0.5760005116462708,2.4169057607650757,0.5648000240325928,1.3484077516609383,0.0
anchored_iera,4,2030,350,1.1530590379238128,0.6062011420726776,1.8231842601299286,0.5468578958697617,1.2140920758247375,0.6382778882980347,2.267648220062256,0.5758141875267029,2.4169057607650757,0.5648000240325928,1.348299740399966,0.0
anchored_iera,4,2030,375,1.0203717243671417,0.6185127186775208,1.5091533092781901,0.401858997028321,1.2137063145637512,0.6382786929607391,2.2672616243362427,0.5754275918006897,2.4169057607650757,0.5648000240325928,1.348083315351583,0.0
anchored_iera,4,2030,400,0.9118852174282074,0.5503116023540496,1.4561816857755183,0.36157361716032027,1.2124698758125305,0.6382762491703033,2.2660276889801025,0.5741936564445496,2.4169057607650757,0.5648000240325928,1.3474050583028687,0.0
anchored_iera,4,2030,425,1.1008712065219879,0.6440736842155457,1.640629303753376,0.45679751861840484,1.2115868926048279,0.6382737159729004,2.2651472091674805,0.5733131766319275,2.4169057607650757,0.5648000240325928,1.346925380963768,0.0
anchored_iera,4,2030,450,1.1574046671390534,0.6493482732772827,1.884824782013893,0.5080563815683127,1.210688829421997,0.6382718682289124,2.2642509937286377,0.5724169611930847,2.4169057607650757,0.5648000240325928,1.3464273215839802,0.0
anchored_iera,4,2030,475,1.0839223659038544,0.6120400083065033,1.7409915988892317,0.4718823456764221,1.2098196744918823,0.6382710337638855,2.26338267326355,0.5715486407279968,2.4169057607650757,0.5648000240325928,1.3459383861367964,0.0
anchored_iera,4,2030,500,1.0007620429992676,0.5844842076301575,1.5070380533859133,0.4162778300978243,1.208861231803894,0.6382704079151154,2.2624248266220093,0.5705907940864563,2.4169057607650757,0.5648000240325928,1.3454066487116618,0.0
anchored_iera,4,2030,525,1.0725508046150207,0.5737450754642487,1.7012776895612478,0.4988057274371386,1.2086599469184875,0.6382660865783691,2.2622278928756714,0.5703938603401184,2.4169057607650757,0.5648000240325928,1.3452842806743863,0.0
anchored_iera,4,2030,550,1.1598824894428252,0.6323923480510711,1.94838078930974,0.5274901452660561,1.2074483036994934,0.6382697820663452,2.261012554168701,0.5691785216331482,2.4169057607650757,0.5648000240325928,1.3446163551375911,0.0
anchored_iera,4,2030,575,1.15813894033432,0.6481864809989929,1.8833192825317382,0.5099524641036988,1.2064328789710999,0.6382695436477661,2.2599973678588867,0.5681633353233337,2.4169057607650757,0.5648000240325928,1.344054025703138,0.0
anchored_iera,4,2030,600,1.0953936064243317,0.6159899032115936,1.8070978170633316,0.4794037112593651,1.20505291223526,0.6382746696472168,2.258612275123596,0.5667782425880432,2.4169057607650757,0.5648000240325928,1.3432932507345505,0.0
anchored_iera,4,2030,625,1.0151627027988435,0.5791792368888855,1.6408100777491927,0.43598346615210176,1.2041130065917969,0.6382766366004944,2.2576704025268555,0.5658363699913025,2.4169057607650757,0.5648000240325928,1.3427819079822951,0.0
anchored_iera,4,2030,650,1.1213746643066407,0.6044030404090881,1.8687336799502372,0.5169716300070286,1.2035428881645203,0.6382828056812286,2.257094144821167,0.565260112285614,2.4169057607650757,0.5648000240325928,1.342501615405685,0.0
anchored_iera,4,2030,675,1.164339292049408,0.6428578221797943,2.046920876838267,0.5214814632385969,1.2021160125732422,0.6382874548435211,2.2556625604629517,0.5638285279273987,2.4169057607650757,0.5648000240325928,1.3417243368531229,0.0
anchored_iera,4,2030,700,1.1462071967124938,0.6442852818965912,1.9148672914505005,0.5019219097495079,1.2002021670341492,0.6382918357849121,2.25374436378479,0.5619103312492371,2.4169057607650757,0.5648000240325928,1.34068461106272,0.0
anchored_iera,4,2030,725,1.0289627492427826,0.6409883892536163,1.3789450669288634,0.3879743559658527,1.1995888352394104,0.6382957696914673,2.253127098083496,0.5612930655479431,2.4169057607650757,0.5648000240325928,1.340386875673779,0.0
anchored_iera,4,2030,750,1.050549066066742,0.6294635367393494,1.5270733194053172,0.42108552232384683,1.1989416480064392,0.638301819562912,2.252473831176758,0.5606397986412048,2.4169057607650757,0.5648000240325928,1.340065391224972,0.0
anchored_iera,4,2030,775,1.1789773058891297,0.6023644375801086,2.109457487873733,0.576612870004028,1.1979413032531738,0.6383077502250671,2.2514675855636597,0.5596335530281067,2.4169057607650757,0.5648000240325928,1.3395421068550442,0.0
anchored_iera,4,2030,800,0.9906609094142914,0.6221198511123657,1.448943417109549,0.3685410640388727,1.1966761350631714,0.6383060812950134,2.250204086303711,0.558370053768158,2.4169057607650757,0.5648000240325928,1.3388337944989288,0.0
anchored_iera,4,2030,825,1.1495398473739624,0.6455876195430755,1.8889370079711079,0.5039522304013372,1.1956086158752441,0.6383087038993835,2.2491339445114136,0.5572999119758606,2.4169057607650757,0.5648000240325928,1.3382654271678995,0.0
anchored_iera,4,2030,850,0.9818833184242248,0.6129591131210327,1.3979571133852005,0.3689242121577263,1.1945664286613464,0.6383079290390015,2.248092532157898,0.556258499622345,2.4169057607650757,0.5648000240325928,1.337675860111114,0.0
anchored_iera,4,2030,875,1.2583523845672608,0.6133337712287903,2.345313114896417,0.6450186210870743,1.1932854056358337,0.6383131742477417,2.246806263923645,0.554972231388092,2.4169057607650757,0.5648000240325928,1.3369760008102052,0.0
anchored_iera,4,2030,900,1.0607600915431976,0.6264063215255737,1.7202023332193495,0.4343537662178278,1.1919578909873962,0.6383178234100342,2.245474100112915,0.5536400675773621,2.4169057607650757,0.5648000240325928,1.3362478304831287,0.0
anchored_iera,4,2030,925,1.1702313482761384,0.6159255826473236,2.0222252057492733,0.5543057715892792,1.1910962462425232,0.638313502073288,2.244616746902466,0.5527827143669128,2.4169057607650757,0.5648000240325928,1.3357346092741609,0.0
anchored_iera,4,2030,950,0.9167465984821319,0.5239375245571136,1.5263524354994298,0.39280907437205315,1.1899160146713257,0.6383181214332581,2.2434319257736206,0.5515978932380676,2.4169057607650757,0.5648000240325928,1.3351308196165517,0.0
anchored_iera,4,2030,975,1.1576044499874114,0.6444338321685791,1.675803037919104,0.5131706211157143,1.1895528435707092,0.6383213698863983,2.2430654764175415,0.5512314438819885,2.4169057607650757,0.5648000240325928,1.334954244685571,0.0
anchored_iera,4,2030,1000,0.9817277085781098,0.580018789768219,1.7784562889859081,0.401708919480443,1.188369631767273,0.6383227705955505,2.2418808937072754,0.5500468611717224,2.4169057607650757,0.5648000240325928,1.3342922228698724,0.0
